,Ache,Aldoc,Bcl11b,Cadps2,Calb1,Calb2,Cartpt,Cck,Cdh13,Chat,Chodl,Chrm2,Cnr1,Col25a1,Cort,Cox6a2,Cplx2,Cpne5,Crh,Crhbp,Cryab,Cxcl14,Enpp2,Gabrd,Gad1,Gal,Gda,Gnrh1,Grin3a,Grm1,Grm8,Hapln1,Hcn1,Htr2c,Htr3a,Id2,Kcnk2,Kctd12,Kit,Lamp5,Lhx6,Lhx8,Meis2,Napb,Ndnf,Ndrg4,Neurod6,Nos1,Nov,Npy,Npy2r,Nr4a2,Nrn1,Ntng1,Nts,Pcp4,Pde1a,Peg10,Penk,Plcxd2,Plp1,Pnoc,Prkca,Pthlh,Pvalb,Rab3c,Rasgrf2,Reln,Rgs10,Rgs12,Rgs4,S100a10,Satb1,Scgn,Sema3c,Serpini1,Slc17a6,Slc17a7,Slc17a8,Slc18a3,Slc32a1,Slc5a7,Slc6a1,Snca,Sncg,Sox6,Sp8,Spp1,Sst,Stxbp1,Synpr,Syt2,Tac1,Tac2,Tacr2,Tacr3,Tcf7l2,Th,Thsd7a,Trp53i11,Vgf,Vip,Wfs1,Yjefn3,Zic1,Zic4
Cell_424,0.0,0.006605312610381611,7.625554505975561e-07,0.00012266823428083677,0.0,7.094340269732214e-06,0.0,0.0007920279163049646,0.6039278288291762,0.0,0.0,1.1747513398429646e-05,2.9022003118878916,0.15383658047001378,0.0,0.0,1.9279099828094919,0.0,0.0,0.0,1.0511464386687341,2.0116246222271084,0.014586848068411134,0.7812231385485393,0.12469089962353998,0.02480648964817891,0.0,0.0,0.0,6.118993612706588e-11,0.0,0.0,0.0,0.0,0.8607634948193719,6.427782100145157e-14,0.0,0.04211608817701809,6.358833286224354e-06,0.0,3.8983745477705862,0.004511246190636464,4.012026711675809e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07417519481282452,0.0,0.0,0.41792901103256136,0.016892222660440527,0.0,0.010823701410633801,0.3609261821187372,4.457536291684589,2.500788124890974e-05,0.07787338045087948,0.0,2.7591919281738884,0.0,0.5204819947174754,0.0,0.008268262893586568,0.0,5.687092403185167e-11,0.0,0.0,0.0,0.0,6.422704842676857e-11,0.0,0.0,0.0,0.0,0.0,9.857969679445385e-05,2.273892001260872,0.0,0.0,1.2114587375894957e-08,0.0,0.0,0.0,0.0014899859006168939,0.0,0.0,0.9260046836151041,0.0,0.0,0.0,0.0016974461332871702,0.0,0.0,0.16574361984456484,0.0,0.0,0.011506465132317248,0.0,0.0,0.0
Cell_425,2.0703314961450365,6.839272639542903,1.6252059297931525,4.693721363911646,0.0,2.8547024114233728,0.0,0.019822655150816507,4.305243321293664,0.031518637426450606,0.0,1.4768662868838118,4.80377265193163,0.0,0.10242382685837347,0.0,31.29622144848015,0.0,0.8831295502953661,0.0,14.19199450895964,15.287886676769682,2.5585637957868332,1.0499441576222188e-05,23.916371337536837,0.6517448859330429,0.0,0.0,0.8584386455605607,0.0,0.0,0.0,0.0,0.12909363569174057,0.0,1.7137947377953915,0.002740942913853332,0.49280526249048234,5.803925797412885,0.0,28.054102636774463,1.4345164926711176,0.7003627079612895,1.7468087545380666,3.474630461284119e-06,0.9002503877452555,0.8930358375573041,0.0,0.0,0.0,1.7165308329943476,0.0,4.467998374564144,2.0342107618374383,0.0,27.83511806455216,5.158462411476433,1.037572370388144,4.831885954094067,0.0,5.293757726595907,1.8452718940003066,2.8690350925127954,0.8448551805905817,4.864675777296046,1.5726016381825199,0.9112840579473733,0.0,6.607651618658967,0.0005457257340028373,0.7944170127547753,0.1769531489128802,7.875876369166158,0.002354767022229562,0.0,1.9204518305205096,0.0,0.0,0.0,0.017113600488381658,0.14928903597844645,0.9250777119687486,60.32604388979314,0.0,0.8722948221186819,0.002073565463507432,0.6374294791264141,0.0,0.00012385388244431903,12.463222495972282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595464673427429,0.0,2.6499682349690405,0.0,0.0,2.70722157636504,0.0,0.0,0.0
Cell_426,1.4076826642397804,4.896204731517739,1.1374422611516397,6.5107279243945655,0.0,0.0,0.0,2.6814060749214503,7.291754971171163,0.0,2.2125073655451716e-09,0.1806703528772646,0.053610291901188926,1.7781020771887124e-08,0.0,0.7952176263442106,15.822401322725014,0.002296548301999173,0.0,0.0,2.356759208407917,2.8556945612553486,0.9287552053046333,0.0,17.953334169009924,0.020416994334681964,0.0,0.0,0.0028810888100861127,5.776012183920523e-10,0.0,0.001057421793680743,0.0,0.0,0.0,0.9769959181454716,0.3026679451473743,2.389934470755897,0.0008822761798060622,0.0026396821098407766,6.673714398275028,0.0,8.203337796041061e-05,0.0,0.0,0.08825348810291381,0.0,0.0,0.8502714101453405,0.0,0.0,1.7141546733184474,1.2925742546105163,0.0,0.0,17.74117564987752,1.2316121024050146,0.9461716223102477,0.0002586895910293183,5.767857836823198e-06,2.3693174919157927,1.5430053645601127,0.7271258629954523,0.001155160402069133,28.85101909641885,1.7886590771970206,0.0,0.0008446087708742472,0.00017027664453062675,0.0,1.8449397083572723,0.0,7.640194090885416,0.42629804609625865,3.5488891204640406e-07,2.0705263958639373,0.0015481256906948295,0.0,0.0,0.0,0.0,0.0,2.278947247718233,0.0,1.9127208973826184,0.0,0.0,0.0,0.0,5.423176265026587,1.0957083138379936e-09,0.0,0.8855238566676417,0.0,0.9657033999386812,0.13343982249512334,0.0,0.0,0.0,0.7885919791351098,0.0,0.0,0.0034749991544616027,0.0023127719703755424,0.0,0.0
Cell_427,0.0,3.3885059596353377,0.0,0.00023386440741716004,1.2876916146564454e-09,0.0069771071018420346,0.0,0.0,0.12425954251996513,0.0,0.0,3.0176676706362824e-09,1.5900711470363433,0.011764947943525285,0.0,0.0002444997719159207,11.729546110433999,1.796798461502919e-07,0.0,0.0,0.9087478438213689,10.373357377649924,0.40628703035031133,0.0,1.556022784833927,0.0010464512248701508,0.0,0.0,0.0,0.001634951274708314,0.0,0.0,0.0,0.0,0.0,3.3414592277100206,0.0,1.7666844915499569,0.0003597707907012897,0.0,0.00021733458344559405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5277645205665062,0.5365607899675284,0.0,1.7063326170239015,0.0,0.7302432843485867,0.0,0.004373759555555854,0.0,0.0019451157579912462,0.0,0.0001883877809937268,0.3429368863481131,0.0,0.013445427659258454,0.31207527521122813,0.5614990643303601,0.007735692534613484,2.849230273331675e-10,0.0,0.6495278463232509,0.0,0.0,0.0,0.0,0.0,3.758403083813503e-09,21.040200957048512,0.0,0.0,0.10663388731207009,0.0,2.7487671147794046e-08,0.0,1.6208811236625669,0.0,0.0,0.0,0.0,0.0,0.0,0.06132397716154479,0.0,0.0,0.06050907006947023,1.5032050995871785e-06,0.0,2.1610999733004115,0.0,0.0,0.0
Cell_428,0.1464930987730973,2.2974104910574584,0.0,0.0905842461855876,0.0,0.26773561784723443,0.0,1.1800637618768393e-05,0.6454702815387952,0.0,0.0,0.0028825421177773917,0.7445898547621028,0.06646174685679777,0.007852206289798902,0.3202826264048003,5.747159162133871,0.00010450188422179518,0.0,0.0,25.601651030419767,2.8020680683025767,13.238098270261595,0.08496148860797645,2.1761997979637733,1.8674428057737407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260383916165176,0.0,4.353978880421065,0.0,2.019468583604274,0.943737172301263,0.008958382465481142,3.535899467076204,0.00168361928988663,0.0,0.0,0.0,0.9230206300179972,0.0,0.39320742948614373,0.0,0.5528842760027111,0.0,0.0,0.0764835825116391,0.0,0.0,2.406374126585993,1.9047729558920152,0.0,0.8874977701224598,0.42670651237161683,38.24864110623417,1.157308530082347,0.004360098915010259,0.0,1.521621252524878,0.0,0.25755297168346913,0.003737437771453727,0.03117610920224192,9.241963421167186e-06,1.1216348322820036,0.0,0.0,0.0,3.063534646066088e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.308054406457542,0.0,0.00012466389373344943,0.0,0.0,0.002019746504858056,0.6232196111366741,0.5890752006797073,0.0,0.0,0.7668932234423212,0.0,0.0,0.0,2.7017658786519987,0.0,0.0,0.5054581197621307,0.0,0.0,0.9263696785014699,0.0,0.0,1.4180493866677968
Cell_429,1.8640472967300434,6.020717421171399,1.6090846289979477,5.162537532033118,0.0,0.00034813972894795215,0.0,0.6518737435220844,4.869211915743356,1.0841168490172743e-05,0.0,6.755435367276311,5.930358849227884,0.005111621687840516,5.768332939710284e-06,0.0,5.917787074532789,0.0,0.0,0.0,1.646161071697933,7.148465486574231,3.4901664799169807,0.0,23.723749644789912,1.8889771599597913,0.0,0.0,7.733710760128849,0.0752220235652605,0.0035952352047613884,0.9137275470628473,0.0,0.8984318870194838,0.9288263336622407,0.013913106144234643,0.0,3.531650652948608,0.014857599049435717,0.0,4.268980112637009,0.9776307648775528,0.0,1.5322176783982981,0.0,0.9581515207160293,0.010000808557654308,0.0,0.9467454013963309,0.0,3.6389331840936183,0.0,0.014263073648079426,4.586531433283641,0.8394116649879421,22.7623651620255,0.9179163703187999,0.006741822915250619,13.738083283000732,0.0,0.9836521155971701,0.0,0.9977540186422769,0.0,1.924742331495843,4.040117258692746,0.0009386072199370248,0.0002506160110753995,0.00033198557532488666,0.007236465821881101,3.0128488908061057,0.6871543450263772,8.08009774639288,0.0,0.9730207136850296,0.0018808500723988858,0.0001290800789696713,0.0,0.0,0.8896395018071479,0.0,0.0005620147350012831,17.833399020367764,0.0,0.0005936040020647459,0.7419646113463427,4.151120738663052e-06,0.9560729207942797,0.0006438036158879448,12.84449724407824,0.0021759600375383242,0.0,1.0053867693613048e-05,0.0,0.00282268124765339,0.0,0.03862557547453176,0.0,0.0,4.658463944588377,0.0,0.0,0.9279924096846919,0.0,0.0,0.0
Cell_430,0.0008296769391291133,4.725256215861864,0.0003714606245487399,0.873252457967626,3.1343706160307144e-08,0.0,0.0,0.0,1.4084773575828536e-05,0.00062432216771851,0.0,0.01428369359446732,0.0002605941195948072,8.443451415885148e-06,0.0,0.0,0.04354071850656568,0.00011345963056519338,0.0,0.0,15.43121695612982,12.333839942157102,5.938962077688509,0.0,0.3290711887714958,1.7413900016240116,0.0,0.0,2.2467064849004398e-05,9.161068155081691e-07,0.0,0.0,0.0,0.0,0.0,2.4373197598292817,0.0,0.00011091612120391642,6.226961460136633e-06,0.0,0.9602565889821809,5.317499817038437e-05,9.268199956657422e-07,0.00022704222891363108,0.0,0.8854605069816467,0.0,0.0,0.0,0.0,1.6116554089406326e-07,0.0,0.0,0.0,0.0,0.8045591609255005,0.01747065951145273,0.00019568340613020812,0.0001740640511478727,0.5529568717050858,22.0914259928043,0.0,1.149747374481938e-05,0.0,1.0425286022859495e-05,2.9569861380932488e-05,0.7798473017114798,0.0,0.9475507364463573,0.007500287448699438,6.484475246569051e-07,0.0,0.05976538759040954,0.0,0.0,0.003918209603541284,0.0,0.0,0.0,0.0,0.0,1.920412814696387e-15,24.81451922309181,0.001482564386128587,0.0,2.35931610272017e-05,0.9180164901044486,2.8565440422100457,2.920350895984127e-07,0.06652481808778946,0.0,0.0,0.0,0.0,0.0,0.0,1.9101615375371572,0.0,0.0,0.004438069574153997,0.0,7.456910795539607e-05,0.0,0.0,0.0,0.0
Cell_431,3.767167751090058,1.7559880146834055,0.1671222970239972,0.007271164950929862,0.0,25.099892939578282,0.0,1.7454047868274798,1.8900381489518043,0.0,0.0,4.156997362702242,2.961109577802203,0.02632526145883621,0.0,0.6221601081339704,5.679361204267666,2.6968071675973184,0.0,0.0,1.1286193727497267,2.9222476523335708,0.0023228196851323366,3.437115055129917e-09,16.081802137140443,0.0,0.0,0.0,0.058161068961051055,0.8716968105894858,0.93476096959591,0.0,0.0,0.0,0.0,5.699359973255267,0.0,2.9343296442424514,0.03724034707985063,0.0,7.035826853090202,9.083284759978458e-05,0.0,0.0,1.106009234276449,0.0,0.0,0.0,0.918071464401281,0.0,9.517998815225755e-07,0.0,1.7936538424013657,0.0008580724028592424,5.400386575749439e-07,15.663078111286616,3.7820930828198462,1.1079272157912143,16.85563897202533,0.9207135259103657,6.526376936995596e-05,3.8229512324203263,0.9709356751720448,0.0,1.8255169209570252,0.3907300334713715,1.7616567941244674,9.22440508512711,1.12577245250869,0.8737576517774398,5.256801712232827,0.00023286636914489757,6.873387671823612,0.0,3.4939327460386345,0.5001476193997662,0.0,0.0,0.010591581342872082,0.00020441329975789412,0.475486993733677,0.0,23.277806653199608,1.9241992834786037,1.3131422159863066,0.0,0.11548890154512648,0.0,3.188533656117186e-05,8.44720540954446,0.0002894188721883611,0.9261693038030437,0.9383961984237345,0.814679834278529,0.8955928630639322,0.0,0.0,0.0,0.0,1.5239753492854193,0.0,0.0,0.0026906835519096427,0.9378857869755389,0.0,0.00039114716292350563
Cell_432,0.2627995902735773,3.841754971356049,0.017518013242937613,0.00037591345122466133,0.0,0.004056495645797078,0.0,0.898958908352253,0.017827710877058756,0.0,0.0,1.0026760798648497,1.8723986732371714,0.020016845320534958,0.0,0.0,3.2428363480520765,5.892457075109614e-06,0.0,0.0,3.898308805283409,4.297040162274989,5.047678750899125,0.0,0.08877794650570105,0.05472002325138521,0.0,0.0,0.0014386504789599987,0.30345696640894826,0.00022913022805441693,0.0,0.0,0.0,0.0,0.9710329618751209,0.0014634681539966007,0.013636386717987344,0.747738168607432,0.219066281310528,4.524073872570016,0.02730821251704005,0.04266009714045434,0.0005446755241954013,0.0,0.0002915142892353982,0.0,9.070229987366628e-05,0.062156402705293684,0.0,0.0001503420024755782,7.358607085934378e-11,0.0026072868175431633,0.0002921156403170379,0.0,3.56336674316586,2.921198196017569,0.38654477425165473,0.02237126410381052,0.7375326102759417,8.970412667568612,0.18759019177542458,0.9647257820457906,0.0,0.10755201853717733,0.0010294117364585502,0.05117757907712113,0.0,0.09620995826694034,0.0,4.067420620716068e-06,0.002271112076987336,0.39133754186748543,5.735438293564368e-06,0.0004645322733531854,0.06677538936405647,0.0,0.0,0.0,0.0,0.0,0.0,6.19217183391665,0.0,0.0,0.0,0.0,0.0,0.0,0.846529371965902,0.1058330251513273,0.0,0.0,0.0,0.0,9.384811484039864e-15,0.0,0.0,0.0,2.913235594747285,0.0,0.0,1.6172626034560742,0.001983306769068338,0.0,0.0
Cell_433,0.0003169928560154992,6.520969442575201,0.7209630225521415,0.01854703592988062,9.136532362707816e-06,0.7565557889294396,0.0,0.0024411468178341506,1.6837496302066721,2.430910963339955e-15,0.0,0.0036820768398666765,1.8541863046649476,0.0037647632256625763,0.0,0.0,4.9596340503821486,0.0,0.0,0.0,0.7216414136223223,8.21178009277206,0.9540484507113882,0.0,4.001191686080627,1.9113524662142987,0.0,0.0,1.902321963071357,0.018227779213825672,0.007360548376129728,0.0,0.0,0.0,0.0,4.925487080490489,0.0,0.01742862930661602,3.928933605479045e-05,0.0,0.9457359948432954,0.0,0.0030693101842725347,0.0,0.0,2.855207548422952e-05,0.0,0.0,0.0,0.7944850635822022,0.0,0.0,0.8585692417192963,0.011197004528017394,0.0,0.0025597739978298986,0.0001745726050520714,0.907495277762082,3.5503643620455243,0.006414990209141883,3.8098350699989916,0.007465472832724816,0.0002159280496280173,0.0,0.8699415065053777,0.0,0.0,0.0,0.0,0.0,0.0008381393730730315,0.0,0.019398169038087085,0.0,0.0,0.8894295654716338,0.0,1.7249360837346601,0.0,0.823804221291216,0.0,0.0,27.569180340661113,0.0025614411136938822,0.0,0.0,0.05150423575029128,0.0,0.010642962562033419,0.9406191876225275,0.8637323435592652,0.0,0.8854884304467342,0.0,0.0,0.0,0.0,0.0,0.0,0.9422312105505309,0.022238069517035455,0.0,0.9569038656287738,0.8967270983023666,0.0,0.0
Cell_434,0.8800447504501548,6.190662986299451,0.0006973836159930442,5.010339084339757,0.0,21.971802484220834,0.0,7.562240164377426e-05,0.0,0.0,0.034766640447109316,0.9357816519330964,2.616687626677761,5.515734543505839,0.0,0.0,1.7306261940604672,2.5049098740406377,0.0,0.0,2.913775777872157,2.6922932561357396,0.610595802169131,0.0,3.8976850666710545,1.5426395644292077,0.0,0.0,1.8641309673112274,9.73227165888555e-07,2.7633146645338,0.0,0.0,0.0,0.0,1.1926124852112863,0.0,0.0008196441401747087,0.013217634322611572,0.0,7.461773835342427,3.747736283625423e-05,0.0,0.45606507259701884,0.0,0.0,1.8425370640061822,0.0,0.8821028965430056,0.0,0.5922086031529747,0.0,5.914330064925578,15.033431535898941,0.0,11.228778123124307,0.015349664201343576,1.737433484699942e-06,14.763641063635074,1.0479508133478594,0.699798245765272,4.888412863474079,5.9954172741267415,0.9472483769614405,5.1389804065519415,0.0,0.6323740602773507,0.6888986547728781,1.261679039898221,0.8387648907693782,1.4302479006796756,0.0,0.383361581351099,0.0,1.4765222830863887,1.2292436893343472,0.0004100220927530972,0.07499332818234376,0.06967986067657535,0.0,0.0,0.0,5.659497705235762,7.934747488526253e-05,0.0,0.0,0.0,0.0,0.0025559354301767367,2.7308273557798564,1.652782508587574e-05,0.0,0.0,0.0,0.0023639364388129036,0.0,0.0,0.0,0.0,5.384448221472385,0.0,0.0,1.276150762723877,1.829690526818115,0.0,0.0
Cell_435,0.0001572310440843594,0.9187142133904809,0.09582285406517184,5.595414488313121,0.07953359482105636,0.6958975967699624,0.0,0.0,1.600116703293319,0.0,0.00234714865685846,1.9022243362982825,5.223679103770969,9.390844260029437e-05,0.0034749527005245445,0.0,9.467849365154693,0.7052412519156585,0.0,0.0,2.110383716402322,1.9254914145430877,0.1286549659104251,0.0,9.50018133695638,0.24909858764369877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1007548391033507,0.0002102258678351699,0.38342238350927665,2.6596481628338178,0.01844392125681335,0.0,4.882540363389343,0.0,0.0,0.9635543985723406,0.0,0.7107490513267853,0.0,0.0,0.0,0.7991235514409329,0.0012873734841963404,0.0,2.343275057230363e-07,0.869084337533178,0.0,5.05595381286234,3.4284857846303343,2.7368205090282244e-08,7.867455048474691,0.0,3.4529770983939763,1.326523844390351,0.027028838744078867,0.0,6.099903814515015,0.9492706906233608,0.0,0.0,0.0,0.0,1.9472455302635125,0.0,5.157599258949977,0.0,0.0,7.273393394738945e-05,0.44861239618183024,0.0,0.0,0.0,0.0,0.015553818719076004,12.641151256040933,0.0,0.0,0.05692554816366691,0.0,0.0,0.0008010492682571362,3.4360908905928262,0.0,0.0,0.19017084418563845,0.0,0.5808899693513044,0.0,0.0,0.0,0.0,0.6026899127232964,0.0,0.0,0.0,0.0,0.0,0.7614343944855695
Cell_436,0.020666639663002088,8.17820749482522,0.1012093650405694,0.9632389881466226,0.0053215863808041075,0.365359316284449,0.0,0.0,0.02381501263652653,0.0523360539535757,0.0,0.6212838565964101,0.8205320500586283,7.332696002815773e-05,0.0,0.0,3.2767768931686407,0.000253722332168365,0.0,0.0,8.460119253613566,6.149596908251807,7.839188312588231,0.0,1.1958820586971157,0.8852738789548912,0.0,0.0,0.9065469585703192,0.0,1.4821260511055456e-05,0.39466020978311994,0.0,0.0,2.137536853539964e-06,3.0083202583148774,0.0,0.0014358030850720245,0.028363078958978744,0.0,1.9136869565374222,0.0010687362684277453,8.727048828502981e-05,0.0004281424898810382,0.0,0.00226674586338209,0.0,1.5734852364249103e-06,2.9871035498286818e-06,0.0,0.0,0.0,8.343612489252389e-06,0.0006637384497924787,0.017228745445744008,0.10775214772047756,0.5084154451336529,0.0,2.5247588621552874,0.0,11.896368279196286,0.6424589491588348,0.0,0.8185560027945756,8.373746431532992e-05,0.0003228049081671616,0.0,0.005132752699898533,0.02498120537868548,0.0015760252994066499,0.43113288072957906,0.0028576431423658587,0.2304889637062663,7.735695539458107e-06,0.0,1.7955760328571635e-05,0.0,0.0,6.298257868006354e-05,0.0011924641143734554,0.004657388463687483,0.00016356542339297968,18.284824619047974,0.0,0.01998982798693015,0.0,0.0,0.0,0.00019683695574909178,1.0355325985654773,1.2570007545219134e-05,0.0,0.8859593102081427,0.0,0.0003336475489520759,0.0,0.0,2.1377911037707683e-06,0.0,0.0012271582541108004,0.0,0.000141617153647576,2.6909602732591194,9.626668379246806e-05,0.12163919022487533,0.0
Cell_437,0.19215907404345187,2.135679253854924,2.2388874460774187e-05,0.9632941871042269,0.0,2.6468885446073824,0.0,0.930717610780687,5.880390718936222,0.7912114316748464,0.0,1.770881306791897,8.344175645476385,9.20267834780055,0.0,0.0,5.950084896895454,0.955893360310594,0.0,0.0,6.359036407954821,5.064381329882303,1.873863317690993,0.0,18.840306784384726,0.9608165746349515,0.2556567522514473,0.0,0.0003489366223092791,0.0,1.9260655808333786,0.0,0.0,5.806688860487613e-05,0.9720515053131376,2.977444879114102,0.0,0.2818131206804957,0.9246458621121434,0.0,10.737350546635035,0.9629628771517245,0.0,1.753421302517034,0.0,0.9480112300104321,0.3715924208249198,0.0,1.9590705252224891,0.0,5.886527072287624e-05,0.0015828091684392928,0.0,0.9493655760357117,0.0,12.199092637321558,0.9801098133504099,0.855261743604379,17.82476979459134,0.0,1.8238281367380575,2.843030682670872e-07,0.0015482525193100754,0.887724853959622,2.8511378665052174,0.11545228356144685,0.0,3.484396089224542e-05,5.274563406764648,0.5088598653883281,1.8223466636760726,0.00019952833460929888,2.907720362120504,0.9032004953626086,0.0,0.9824647330561713,0.0,0.0,0.0,0.8879616031000593,0.0,0.9673643846705,25.85052464220472,1.093142650093343e-06,1.5788457425734284,0.6262240569697979,6.427163710583065e-05,4.4368255436166826e-07,0.0,7.707361219880191,0.9072880508470471,0.0,0.00047126503699366194,0.0,0.0,0.0,0.0,0.948210467196969,0.0,1.0761231272115082,0.0,0.0,1.4376376550618477,0.9757792734246147,0.3322618579246811,0.0
Cell_438,9.615887585918555e-06,5.4144148877981335,0.0,0.007757778331870702,0.0,0.0,0.0,0.0,0.002214387691391384,0.0,0.0,2.9877592678060515e-06,2.742067205292351e-05,2.2671018390241744e-07,0.0,0.0,0.1946621896313008,0.4796631748965445,0.0,0.0,2.062769159341824,7.40390623612217,0.8681131795610492,0.3920737862724508,0.7606190627135262,1.8704513311848068,0.0,0.0,7.295087445227109e-09,0.0,1.4589933051570433e-05,0.0,0.0,0.0001580508113700752,0.0,2.6771310560560004,0.04616165242914129,0.336476017815467,0.0,0.0,0.21631175034987513,0.0,0.0,0.0,0.0,4.3819664857497624e-05,0.0,0.0,0.0,0.0,0.0,0.049167906140949194,0.815928600188777,0.0,0.0,0.0570270817604026,3.370901543231507e-05,0.0,0.0,0.0,2.2366394745710045,0.20560893732412616,0.0,0.0,0.13260140711285623,0.0027171957930759226,0.0,0.0,0.5862281695680613,0.5900221119953729,0.05759940746764953,0.0,0.0011661836524739643,0.0,0.08962518942610037,0.0010005749490378283,0.0,0.0,0.0,1.147091126969558e-06,0.0,0.0,16.25527851112694,0.0,0.0,0.0,8.197526161911057e-08,1.8977154950632737e-05,0.0,0.023326667105399646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7358154079029928,4.873722192247025e-09,0.0,0.0
Cell_439,3.2983968273040984,0.15000492374367924,0.0,0.9769698814637392,0.8627623574277267,17.602060699275654,0.0,4.56947794735154e-05,2.311930717503077,0.0,0.0,1.9612122650235349,0.20840493285622969,0.8142230042702716,0.8466837986397545,0.4821080192678219,8.437705751616402,0.9679192666784123,0.0,0.0,11.577425598032507,1.1389724456358252,6.557493317909071,0.0,10.135666782923316,0.6021573667584439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7424225083759988,0.0,5.480870942306761,0.0,1.4909172790261587,0.7515301341438608,0.9570486936915763,2.2711097895722405,0.016651367379478633,2.8868194005974756e-05,0.0,0.0,0.013510654043102088,0.0,0.3761653480750234,0.0,0.2926434795798829,0.2448820389429,0.0,0.0,0.0,0.0,8.176179753257815,0.9624547621467124,0.0,1.6731094085637237,0.0,8.609091071465052,7.981173412164855,0.9379221728299232,0.0,1.3721193075664377,0.0,0.0,0.8280609403040601,2.881222801492932,0.0005170920918085219,4.033347961321224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.279791352921993,0.0,0.9605410662372212,0.0,0.0,0.9429780266304998,0.17465104394340564,1.758973549794173,0.0,0.0,0.06864749952259115,0.0,0.0,0.0,0.12972315941982207,0.0,0.0,3.250574213454017,0.0,0.13167866347098517,0.00024608611216740857,0.0,0.0,0.12061521306756681
Cell_440,0.0,0.02885350016395951,6.608402311245528e-09,3.324184950945489e-06,0.0,0.012401674659763162,0.0,0.0,0.0007109629903745817,0.0,0.0,0.18848541043514364,3.018288791304658e-06,0.0,0.0,0.0,0.9780280423968148,0.0,0.0,0.0,15.924769309722047,0.13136826435522583,17.16662772640518,0.0,0.9384422091821794,7.837311744394428e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737147373279734,0.8302908661380483,0.0,0.00030812523226206957,0.0,0.003970502682198197,0.0,5.907871435312903e-06,0.0,0.0,0.8617278794908902,0.0,0.0,5.703915136370101e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.008804457873801066,0.0,0.0,0.0,0.0,22.82087092751083,0.0,1.9338316201310535,0.0,0.017969876432194894,0.0015430212159791097,0.0,0.0021462734022827975,3.6446402276126015e-06,0.0,0.001761209749294687,0.0,0.0,0.0,0.0,0.0004217676951108727,0.0,0.0,0.0,0.0,0.0,0.0,5.9342433936966055,0.0,0.0,0.00012163231412262486,1.6735726140681013e-05,0.0,5.780880521607156e-05,1.829208513780781,0.0,0.0,0.0,0.0,0.0,0.0,1.9437889631657237,0.0,0.0,0.0,0.0,0.0,2.1698103922151291e-10,0.0,0.0,0.0
Cell_441,1.7274413228523882,4.087103997380744,1.8416871324412551,5.7968551453346,0.0,0.0,0.0,0.0,6.165883272606815,0.0,0.0027227807481979478,4.304913379541894,5.495444691613873,2.337351640241808,0.0,0.9523952654915608,5.095657077372019,0.0,0.0,0.0,1.675511189512537,6.466078772150224,0.5503155785530262,0.0,12.690202333751525,1.2591185598513515,0.0,0.0,0.6348222190461565,0.9592736445315699,0.8213967868747215,0.0,0.0,0.0,0.0,5.337399515842202,0.0,3.944176172008672,0.0,0.0,11.800332913964159,0.2164259356767484,1.8798283524986443,1.9331998301529836,0.07852950916447823,0.9197493857556248,0.0,0.0,0.9244861677643614,0.0,1.5248200020908695,0.0,0.1144722564856541,0.018466364854828922,0.0,20.146477877717636,0.3217937534099178,0.07502844834436205,5.548688586421526,0.0,0.9682760429700094,0.0,0.0,0.9168275051156926,6.012101969950989,0.970040585094856,0.0,1.100541598651758,1.1732649753074451,0.0,0.7759111696468557,0.0,1.9747914944538794,0.0,0.0,0.004241104072036041,0.0,0.0,0.0,0.0,0.0,0.11405910299875292,34.0738481375084,0.0,0.0,0.8148155611491033,0.0,0.0,2.8252216708223026,5.5459300064306865,0.9474128605534857,1.9250807134603427,0.0,0.0,0.0,0.0,0.917701609893433,0.0,0.0,0.009303057485429412,0.8926197519107354,0.0,1.4190478675873095,0.9634328636410348,0.0,0.0
